FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Diafra,Sakho,FWD,WHU,5500000,0,24,1.7,3.09090909090909E-07,4.36363636363636E-06,0,30366,2,11,0,0,0,2,0,4.4,60,0,0,24,0,0,0,0,1,0,0,0,1,0.1,28577,0,0,0,0,294,6,0,0,65,Burnley,Southampton,Chelsea,Stoke,Arsenal,0,0,0,0,0,0,0,0,0,21.2
Mamadou,Sakho,DEF,CRY,4600000,0,41,1.41379310344828,3.07346326836582E-07,8.91304347826087E-06,0,138693,1,16,0,0,0,1,0,8.9,740,-4,1,41,4,0,0,0,10,0,2,0,1,0.3,142897,0,0,0,1,877,28,-1,0,214,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0,0.7,1,0.7,1.2,0.9,0.9,0.8,1.1,33.8
Bakary,Sako,MID,CRY,4900000,0,36,1.24137931034483,2.53342716396904E-07,7.3469387755102E-06,0,20724,0,10,0,0,0,3,0,7.3,232,-1,0,36,1,0,0,0,1,0,1,0,0,0.1,20325,0,0,0,0,466,7,0,0,115,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0,0,0,0,0,0.6,0.7,0.6,0.9,46.9
Mohamed,Salah,MID,LIV,10600000,8,235,8.4,7.92452830188679E-07,2.21698113207547E-05,0,1812318,0,24,0,0,0,24,0,22.4,12272,16,-1,235,-16,1,1,10.3,23,0,11,0,10,60.9,3620686,0,0,0,10,2199,17324,1,0,680,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,7.9,11.9,10.2,9.8,11.9,9.8,12.1,9.6,12.3,349.1
Renato,Sanches,MID,SWA,4300000,0,20,0.689655172413793,1.60384923817161E-07,4.65116279069767E-06,0,167848,1,10,0,0,0,0,0,4.7,182,-7,0,20,7,0,0,0,0,0,2,0,0,0.3,170488,0,0,0,0,699,23,0,0,83,Huddersfield,Man Utd,West Brom,Everton,Man City,0,0,0.3,0.3,0.4,0.3,0.3,0.3,0.3,27
Alexis,Sanchez,MID,MUN,11700000,5,113,4.7,4.01709401709402E-07,9.65811965811966E-06,0,480497,5,27,0,0,0,8,0,9.7,13114,-3,0,113,3,0.3,1,3,8,0,8,0,6,3.2,505859,0,0,0,2,1941,918,0,0,366,Liverpool,Swansea,Man City,West Brom,Bournemouth,4.9,0,6.1,2.8,6.6,4.5,6.4,3.6,5.7,266.5
Davinson,Sanchez,DEF,TOT,6000000,6,82,3.6,6E-07,1.36666666666667E-05,0,56874,1,14,0,0,0,0,0,13.7,1807,0,0,82,0,1.2,0,7.3,5,0,11,0,0,1.2,110701,1,0,0,0,1890,7005,0,1,444,Bournemouth,Chelsea,Stoke,Man City,Brighton,2.9,0,3.4,3.7,3.6,3.4,4.6,3,4,56.2
,Sandro,FWD,EVE,7000000,0,10,1.3,1.85714285714286E-07,1.42857142857143E-06,0,74702,0,7,0,0,0,0,0,1.4,60,-5,0,10,5,0,0,0,0,0,1,0,0,0.4,7744,0,0,0,0,275,1,0,0,21,Brighton,Stoke,Man City,Liverpool,Swansea,0,0,0,0,0,0,0,0,0,9.8
Leroy,Sane,MID,MCI,8500000,3,134,4.62068965517241,5.43610547667343E-07,1.57647058823529E-05,0,2092970,4,15,0,0,0,8,0,15.8,7373,0,-1,134,0,0.6,0,5.3,13,0,9,0,11,11.9,2445230,0,0,0,4,1722,119970,1,0,475,Stoke,Everton,Man Utd,Tottenham,Swansea,4.5,0,5.2,4.7,3.7,5.5,4.6,6.2,4.9,203.9
Sean,Scannell,MID,HUD,4500000,0,0,0,0,0,0,3069,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,14,0,0,0,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0,0,0,0,0,0,0,0,0,0
Ezequiel,Schelotto,DEF,BHA,4400000,1,15,0.517241379310345,1.17554858934169E-07,3.40909090909091E-06,0,1901,2,18,0,0,0,0,0,3.4,204,-1,0,15,1,0.4,0,1.7,0,0,0,0,0,0,3898,0,0,0,0,862,116,0,0,133,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,27.3
Christopher,Schindler,DEF,HUD,4600000,1,73,2.6,5.65217391304348E-07,1.58695652173913E-05,0,348502,4,45,0,0,0,0,0,15.9,1644,1,0,73,-1,0.4,0,1.7,12,0,6,0,2,3.2,443817,0,0,0,4,2454,18067,0,1,529,Swansea,Crystal Palace,Newcastle,Brighton,Watford,2.7,3.8,1.6,1.9,3.1,1.8,2.5,1.5,3.4,93.7
Jeffrey,Schlupp,DEF,CRY,4700000,4,43,2.1,4.46808510638298E-07,9.14893617021277E-06,0,36121,3,28,0,0,0,0,0,9.1,62,-3,0,43,3,0.3,0,1.3,0,0,3,0,1,0.2,27195,0,0,0,0,1639,253,0,0,254,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,1.5,1.3,2,1.2,2.2,1.6,1.7,1.6,2,64.9
Kasper,Schmeichel,GLK,LEI,5000000,1,104,3.6,7.2E-07,2.08E-05,0,223053,3,42,0,86,0,0,0,20.8,5427,0,0,104,0,0.3,0,1.3,14,0,7,0,0,4.8,270654,1,0,1,3,2610,1732,0,0,524,West Brom,Brighton,Newcastle,Burnley,Southampton,3.1,0,3.5,3.8,3.6,4.3,4.3,5.1,3.1,63.8
Morgan,Schneiderlin,MID,EVE,4700000,0,36,1.6,3.40425531914894E-07,7.65957446808511E-06,0,57446,3,30,0,0,0,0,0,7.7,252,-3,0,36,3,0.1,0,0.3,0,0,4,0,0,0.5,21775,0,0,0,0,1530,108,0,1,242,Brighton,Stoke,Man City,Liverpool,Swansea,1.2,0.8,0.8,0.8,0.8,1.2,0.8,1,0.8,38.7
Kyle,Scott,MID,CHE,4300000,0,0,0,0,0,0,6444,0,0,0,0,0,0,0,0,61,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6514,0,0,0,0,0,75,0,0,0,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0,0,0,0,0,0,0,0,0,0
Xherdan,Shaqiri,MID,STK,6300000,3,122,4.5,7.14285714285714E-07,1.93650793650794E-05,0,895910,4,45,0,0,0,7,0,19.4,30857,3,0,122,-3,1.2,0,7.3,16,0,5,0,6,12.7,1347010,0,0,0,1,2244,29776,0,0,438,Man City,Everton,Arsenal,Tottenham,West Ham,3.7,6.4,3.6,4.7,4.2,5.2,3.2,5.3,4.3,210.9
Luke,Shaw,DEF,MUN,4900000,1,32,1.10344827586207,2.25193525686137E-07,6.53061224489796E-06,0,87199,1,2,0,0,0,0,0,6.5,4149,-1,0,32,1,0.1,0,0.3,1,0,5,0,0,0.8,123072,0,0,0,0,555,342,0,0,144,Liverpool,Swansea,Man City,West Brom,Bournemouth,0.8,0,0.7,0.6,0.8,0.6,1,0.6,0.8,27.9
Ryan,Shawcross,DEF,STK,4800000,0,52,2.7,5.625E-07,1.08333333333333E-05,0,95566,1,28,0,0,0,1,0,10.8,1084,-2,0,52,2,0.1,0,0.7,2,0,4,0,1,0.9,52123,1,0,0,0,1651,132,0,0,262,Man City,Everton,Arsenal,Tottenham,West Ham,2.3,2.5,2.1,2.8,2.4,2.9,2.2,3.9,1.9,73.2
Jonjo,Shelvey,MID,NEW,5200000,0,35,1.7,3.26923076923077E-07,6.73076923076923E-06,0,85832,2,23,0,0,0,0,0,6.7,396,-3,0,35,3,0.3,0,1.7,1,0,3,0,1,0.4,17336,0,0,0,0,1470,29,0,2,187,Southampton,Huddersfield,Leicester,Arsenal,Everton,0,0,1.5,0.9,1.3,1.1,1.4,0.8,1,79.2
,Sheyi Ojo,MID,LIV,5000000,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0
Steve,Sidwell,MID,BHA,4300000,0,0,0,0,0,0,22827,0,0,0,0,0,0,0,0,38,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3018,0,0,0,0,0,16,0,0,0,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0
Gylfi,Sigurdsson,MID,EVE,8000000,2,93,3.6,4.5E-07,1.1625E-05,0,392901,2,40,0,0,0,4,0,11.6,3365,-5,0,93,5,0.7,0,5.3,8,0,5,0,4,2.4,184027,0,0,0,1,2167,6084,0,0,389,Brighton,Stoke,Man City,Liverpool,Swansea,4.1,2.7,2.7,3.2,2.8,4.2,2.8,3.8,2.7,148.7
,Silva,MID,LEI,6000000,0,8,0.275862068965517,4.59770114942529E-08,1.33333333333333E-06,0,3251,1,3,0,0,0,0,0,1.3,198,0,0,8,0,0.1,0,0.3,0,0,0,0,1,0,4456,0,0,0,0,175,99,0,0,36,West Brom,Brighton,Newcastle,Burnley,Southampton,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.5
Danny,Simpson,DEF,LEI,4300000,0,46,2.1,4.88372093023256E-07,1.06976744186047E-05,0,337236,1,33,0,0,0,0,0,10.7,2656,-2,0,46,2,0.1,0,0.3,0,0,4,0,0,2.3,185990,0,0,0,0,1844,573,0,0,284,West Brom,Brighton,Newcastle,Burnley,Southampton,1.3,0,1.5,1.7,1.5,1.9,2.3,2.4,1.3,51.6
Jack,Simpson,DEF,BOU,4000000,0,1,0.0344827586206897,8.62068965517241E-09,2.5E-07,0,6653,0,2,0,0,0,0,0,0.3,250,0,0,1,0,0,0,0,0,0,0,0,0,0.1,13383,0,0,0,0,71,349,0,0,10,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0.6
Joshua,Sims,MID,SOU,4300000,3,5,0.172413793103448,4.00962309542903E-08,1.16279069767442E-06,0,6501,0,0,0,0,0,0,0,1.2,62,-2,0,5,2,0.3,0,1.3,0,0,1,0,0,0.1,7022,0,0,0,0,98,285,0,0,12,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.7
Jerome,Sinclair,FWD,WAT,4900000,0,3,0.103448275862069,2.11118930330753E-08,6.12244897959184E-07,0,13305,0,0,0,0,0,0,0,0.6,129,-1,0,3,1,0,0,0,0,0,0,0,0,0.2,10730,0,0,0,0,28,132,0,0,8,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Moussa,Sissoko,MID,TOT,5300000,1,46,1.58620689655172,2.99284320104099E-07,8.67924528301887E-06,0,45215,3,13,0,0,0,1,0,8.7,153,-2,0,46,2,0.1,0,0.3,0,0,6,0,1,0.4,35968,0,0,0,0,1110,112,0,0,197,Bournemouth,Chelsea,Stoke,Man City,Brighton,0.8,0,0.8,0.8,0.8,0.8,1,0.8,1.1,75.6
Jiri,Skalak,MID,BHA,4700000,0,0,0,0,0,0,2149,0,0,0,0,0,0,0,0,15,-3,0,0,3,0,0,0,0,0,0,0,0,0,663,0,0,0,0,0,5,0,0,0,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,NEW,6600000,0,21,0.724137931034483,1.09717868338558E-07,3.18181818181818E-06,0,36075,0,3,0,0,0,1,0,3.2,374,-4,0,21,4,0,0,0,1,0,1,0,1,0.3,22992,0,0,0,0,240,42,0,0,61,Southampton,Huddersfield,Leicester,Arsenal,Everton,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,21
Chris,Smalling,DEF,MUN,5400000,8,82,3.9,7.22222222222222E-07,1.51851851851852E-05,0,362481,3,18,0,0,0,2,0,15.2,7942,-1,0,82,1,0.7,0,3.7,6,0,8,0,0,4.4,497193,0,0,0,1,1815,12105,0,0,406,Liverpool,Swansea,Man City,West Brom,Bournemouth,5,0,4.8,3,5.2,3.1,5.7,3.6,5.3,70.1
Tommy,Smith,DEF,HUD,4700000,0,41,2,4.25531914893617E-07,8.72340425531915E-06,0,34807,6,29,0,0,0,0,0,8.7,96,-3,0,41,3,0.1,0,0.3,2,0,4,0,1,0.2,16534,0,0,0,0,1646,74,0,0,267,Swansea,Crystal Palace,Newcastle,Brighton,Watford,1.8,2.7,1,1.2,2.1,1.2,1.7,1,2.3,56.5
Robert,Snodgrass,MID,WHU,5800000,0,0,0,0,0,0,233571,0,0,0,0,0,0,0,0,42,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,1839,0,0,0,0,0,0,0,0,0,Burnley,Southampton,Chelsea,Stoke,Arsenal,0,0,0,0,0,0,0,0,0,0
Ramadan,Sobhi,MID,STK,4500000,0,39,1.3448275862069,2.98850574712644E-07,8.66666666666667E-06,0,66325,2,24,0,0,0,2,0,8.7,633,-5,0,39,5,0,0,0,2,0,1,0,1,0.5,38748,0,0,0,0,885,97,0,0,182,Man City,Everton,Arsenal,Tottenham,West Ham,0.7,1.1,0.7,0.7,0.7,0.8,0.7,0.8,0.7,50.4
Dominic,Solanke,FWD,LIV,4600000,0,22,1.4,3.04347826086957E-07,4.78260869565217E-06,0,220105,0,4,0,0,0,0,0,4.8,1296,-4,0,22,4,0.1,0,0.3,0,0,1,0,1,1.5,116620,0,0,0,0,378,893,0,0,52,Man Utd,Watford,Crystal Palace,Everton,Bournemouth,0.7,1,0.8,0.7,1.1,0.7,1.1,0.7,1.1,42
Heung-Min,Son,MID,TOT,8100000,16,139,5,6.17283950617284E-07,1.71604938271605E-05,0,951423,0,12,0,0,0,10,0,17.4,7227,1,-1,139,-1,0.8,0,6.7,13,0,12,0,5,11.6,1588889,0,0,0,6,1769,106652,1,0,428,Bournemouth,Chelsea,Stoke,Man City,Brighton,5.3,0,4.3,4.8,4.4,4.3,6,5,6.3,189.9
Alexander,S?rloth,FWD,CRY,5500000,2,6,2,3.63636363636364E-07,1.09090909090909E-06,0,1932,0,7,0,0,0,0,0,1.1,317,0,0,6,0,0.4,0,2,0,0,0,0,0,0.1,7731,0,0,0,0,270,602,0,0,25,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,1,1.3,1.4,1.5,2,1.3,1.9,1.5,2,20.3
Pape,Souare,DEF,CRY,4500000,0,0,0,0,0,0,1472,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,0,0,0,0,23,0,0,0,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0,0,0,0,0,0,0,0,0,0
Harry,Souttar,DEF,STK,4000000,0,0,0,0,0,0,7980,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10464,0,0,0,0,0,3,0,0,0,Man City,Everton,Arsenal,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0
Julian,Speroni,GLK,CRY,4100000,0,36,1.24137931034483,3.02775441547519E-07,8.78048780487805E-06,0,190407,0,14,0,30,0,0,0,8.8,4671,1,0,36,-1,0,0,0,3,0,2,0,0,3.7,291814,0,0,0,1,990,81,0,0,175,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,0,0,0,0.6,1,0.7,0.7,0.7,0.9,21.3
Konstantinos,Stafylidis,DEF,STK,4400000,1,4,0.137931034482759,3.13479623824451E-08,9.09090909090909E-07,0,381,0,2,0,0,0,0,0,0.9,28,-1,0,4,1,0.2,0,1,0,0,0,0,0,0,729,0,0,0,0,154,16,0,0,17,Man City,Everton,Arsenal,Tottenham,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.3
Junior,Stanislas,MID,BOU,5900000,2,57,1.96551724137931,3.33138515488019E-07,9.66101694915254E-06,0,34916,1,18,0,0,0,3,0,9.7,1921,-1,0,57,1,0.6,0,3.7,4,0,2,0,3,0.5,54509,0,0,0,2,1075,1316,0,0,214,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,1.2,1.8,1.1,1.4,1,1.2,1.2,1.6,1.2,94.1
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0,0,0,0,8595,0,0,0,0,0,0,0,0,180,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8665,0,0,0,0,0,220,0,0,0,Swansea,Crystal Palace,Newcastle,Brighton,Watford,0,0,0,0,0,0,0,0,0,0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0,0,0,0,22284,0,0,0,0,0,0,0,0,97,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,2466,0,0,0,0,0,8,0,0,0,Brighton,Stoke,Man City,Liverpool,Swansea,0,0,0,0,0,0,0,0,0,0
Dale,Stephens,MID,BHA,4500000,1,73,2.5,5.55555555555556E-07,1.62222222222222E-05,0,153807,4,38,0,0,0,0,0,16.2,2866,0,0,73,0,1,0,4.3,2,0,8,0,3,1.7,213259,0,0,0,0,2610,6234,0,0,460,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,1.8,0,2.4,2.8,1.5,2,1.5,2,1.2,90
Jack,Stephens,DEF,SOU,4500000,6,52,1.79310344827586,3.98467432950192E-07,1.15555555555556E-05,0,63705,4,23,0,0,0,2,0,11.6,999,-5,0,52,5,0.7,0,3,2,0,4,0,0,0.9,66774,0,0,0,1,1530,2119,0,0,294,Newcastle,West Ham,Arsenal,Chelsea,Leicester,1.1,0,1.4,1.2,1.5,1,1.1,0.9,1.1,59.4
Dujon,Sterling,DEF,CHE,4500000,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,56,0,0,0,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0,0,0,0,0,0,0,0,0,0
Raheem,Sterling,MID,MCI,8700000,0,173,6.9,7.93103448275862E-07,1.98850574712644E-05,0,2404353,2,17,0,0,0,15,0,19.9,206997,7,1,173,-7,0.3,0,2.7,18,0,9,0,10,20.7,3232290,0,0,0,5,1917,1843,-1,1,548,Stoke,Everton,Man Utd,Tottenham,Swansea,0,0,8.3,8.3,6.9,9.5,8.2,10.3,8.7,244.9
,Steve Cook,DEF,BOU,4600000,2,63,2.5,5.43478260869565E-07,1.3695652173913E-05,0,110829,4,36,0,0,0,2,0,13.7,928,-4,0,63,4,0.2,0,0.7,6,0,4,0,0,1.1,121773,1,0,0,2,1954,756,0,0,337,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,2.4,2.6,2.2,3.5,2,2.5,2.3,2.3,2.1,84.8
Carl,Stewart,MID,WAT,4500000,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,30,0,0,0,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0,0,0,0,0,0,0,0,0,0
John,Stones,DEF,MCI,5300000,0,55,3.4,6.41509433962264E-07,1.0377358490566E-05,0,765870,0,11,0,0,0,0,0,10.2,4101,-2,1,55,2,0.1,0,0.3,2,0,7,0,0,3.4,620223,0,0,0,0,1139,832,-1,0,280,Stoke,Everton,Man Utd,Tottenham,Swansea,3.6,0,2.4,3.8,3.1,3.6,3.6,4.1,3.7,36.5
Daniel,Sturridge,FWD,WBA,7900000,0,29,1,1.26582278481013E-07,3.67088607594937E-06,0,91118,0,7,0,0,0,2,0,3.7,1351,-1,0,29,1,0,0,0.3,0,0,3,0,1,0.7,77885,0,0,0,0,503,20,0,0,120,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,61.5
Isaac,Success,MID,WAT,5300000,0,0,0,0,0,0,3046,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0,Arsenal,Liverpool,Bournemouth,Burnley,Huddersfield,0,0,0,0,0,0,0,0,0,0
Andrew,Surman,MID,BOU,4400000,1,67,3.7,8.40909090909091E-07,1.52272727272727E-05,0,685862,1,25,0,0,0,2,0,15.2,4374,-1,1,67,1,0.1,0,0.3,7,0,4,0,4,3.6,791110,0,0,0,1,1543,2010,-1,0,298,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,3.4,4.5,3.1,3.9,2.4,3.4,3.5,4.1,3.2,66.9
Markus,Suttner,DEF,BHA,4200000,0,37,1.27586206896552,3.03776683087028E-07,8.80952380952381E-06,0,79183,0,18,0,0,0,0,0,8.6,522,-3,1,37,3,0,0,0,3,0,4,0,0,0.4,58413,0,0,0,1,1170,162,-1,0,202,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0.6,0,0.8,1,1,0.9,0.6,0.9,0.6,30.8
Dusan,Tadic,MID,SOU,6200000,3,83,3.1,5E-07,1.33870967741935E-05,0,296884,3,30,0,0,0,3,0,13.4,1325,-3,0,83,3,0.4,0,2.3,5,0,7,0,3,1.7,201618,0,0,0,1,2067,736,0,0,318,Newcastle,West Ham,Arsenal,Chelsea,Leicester,2.9,0,2.6,2.2,2.6,2.5,3,3,1.8,158.5
Matt,Targett,DEF,SOU,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,7411,0,6,0,0,0,0,0,0.5,20,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,1583,0,0,0,0,166,0,0,0,35,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,8.1
James,Tarkowski,DEF,BUR,4500000,2,75,3.4,7.55555555555556E-07,1.66666666666667E-05,0,506204,3,17,0,0,0,0,0,16.7,1928,0,0,75,0,0.2,0,0.7,1,0,9,0,0,2.7,631779,0,0,0,0,1980,9116,0,0,376,West Ham,West Brom,Watford,Leicester,Stoke,3.6,0,2.9,3.5,3.6,3.5,4.4,3.1,3.3,82.6
Charlie,Taylor,DEF,BUR,4200000,0,23,0.793103448275862,1.88834154351396E-07,5.47619047619048E-06,0,39810,3,12,0,0,0,0,0,5.5,5364,-3,0,23,3,0.2,0,0.7,0,0,2,0,0,0.7,62890,0,0,0,0,949,331,0,0,132,West Ham,West Brom,Watford,Leicester,Stoke,0.4,0,0.4,0.4,0.4,0.4,0.5,0.4,0.4,27.5
Kyle,Taylor,MID,BOU,4500000,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,23,0,0,0,Tottenham,West Brom,Watford,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0
Stuart,Taylor,GLK,SOU,4000000,0,0,0,0,0,0,12236,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0.4,17740,0,0,0,0,0,103,0,0,0,Newcastle,West Ham,Arsenal,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0
George,Thomas,MID,LEI,4500000,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,25,0,0,0,West Brom,Brighton,Newcastle,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0
James,Tomkins,DEF,CRY,4400000,1,58,2.9,6.59090909090909E-07,1.31818181818182E-05,0,127853,3,25,0,0,0,1,0,13.2,2275,-1,0,58,1,0.8,0,3.7,4,0,5,0,0,2.6,203997,0,0,0,1,1666,2180,0,0,340,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,2.5,2.2,3.2,2.1,3.6,2.7,2.9,2.7,3.3,58.7
Fikayo,Tomori,DEF,CHE,4500000,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,West Ham,Southampton,Huddersfield,0,0,0,0,0,0,0,0,0,0
Cenk,Tosun,FWD,EVE,6700000,9,15,0.517241379310345,7.72002058672157E-08,2.23880597014925E-06,0,58265,0,6,0,0,0,1,0,2.2,518,-8,0,15,8,0.5,0,3.3,3,0,0,0,0,0.3,71224,0,0,0,1,241,5747,0,0,49,Brighton,Stoke,Man City,Liverpool,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,20.7
Andros,Townsend,MID,CRY,5600000,6,90,3.3,5.89285714285714E-07,1.60714285714286E-05,0,169801,3,39,0,0,0,2,0,16.1,961,-4,0,90,4,0.7,0,3.7,7,0,5,0,6,1.1,97494,0,0,0,0,2334,3322,0,0,411,Chelsea,Huddersfield,Liverpool,Bournemouth,Brighton,2.2,2.6,2.6,2.9,3.4,2.5,3.5,2.5,3.9,165.8
Kieran,Trippier,DEF,TOT,5300000,0,86,4.8,9.05660377358491E-07,1.62264150943396E-05,0,815173,1,16,0,0,0,0,0,16.2,23225,-2,0,86,2,0.4,0,2,15,0,7,0,5,4.8,870564,0,0,0,4,1461,4640,0,0,414,Bournemouth,Chelsea,Stoke,Man City,Brighton,4.6,0,5.2,5.6,5.5,5.3,6.8,4.7,6,88.8
Nathan,Trott,GLK,WHU,4000000,0,0,0,0,0,0,3377,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10934,0,0,0,0,0,216,0,0,0,Burnley,Southampton,Chelsea,Stoke,Arsenal,0,0,0,0,0,0,0,0,0,0
Axel,Tuanzebe,DEF,MUN,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,131409,0,0,0,0,0,0,0,0.3,617,-1,0,1,1,0,0,0,0,0,0,0,0,1.3,110624,0,0,0,0,1,56,0,0,3,Liverpool,Swansea,Man City,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0
Rayhaan,Tulloch,FWD,WBA,4500000,0,0,0,0,0,0,33314,0,0,0,0,0,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0.6,67953,0,0,0,0,0,1644,0,0,0,Leicester,Bournemouth,Burnley,Swansea,Man Utd,0,0,0,0,0,0,0,0,0,0
Josh,Tymon,DEF,STK,4400000,0,0,0,0,0,0,1362,0,9,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,732,0,0,0,0,162,0,0,0,18,Man City,Everton,Arsenal,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,2.5
Leonardo,Ulloa,FWD,BHA,4800000,0,7,0.241379310344828,5.02873563218391E-08,1.45833333333333E-06,0,29743,0,1,0,0,0,0,0,1.5,1191,-2,0,7,2,0.1,0,0.3,0,0,0,0,0,0.4,33350,0,0,0,0,69,323,0,0,23,Everton,Leicester,Huddersfield,Crystal Palace,Tottenham,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,2,0,0,0,West Ham,West Brom,Watford,Leicester,Stoke,0,0,0,0,0,0,0,0,0,0
